Id_dropped,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley_dropped,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_dropped,HeatingQC,CentralAir,Electrical,1stFlrSF_dropped,2ndFlrSF_dropped,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,logGrLivArea,sqrGarageCars,Bath,FlrSF,RemodAge,RecentRemod,BedroomRatio,hasFireplace,enc_FireplaceQu,logMasVnrArea,enc_ExterQual,Porch,trunLotArea,trunLotFrontage,trunBsmtSF,enc_BsmtQual,enc_CentralAir,hasCircuitBreaker,isPConc,enc_GarageFinish,isGarageAttached,enc_HeatingQC,enc_KitchenQual,isLotRegular,isLowDensity,enc_MasVnrType,enc_PavedDrive,isNewHome
34,20,RL,70.0,10552,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2,447,TA,TA,Y,0,38,0,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,165500,12.016732516077072,7.438971592395862,4,1.5,1700,0,0,0.4,1,1.0,0.0,0.0,38,10552,70.0,1398,1.0,1.0,1,0,2.0,1,1.0,1.0,0,1,0.0,2.0,0
35,120,RL,60.0,7313,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2,556,TA,TA,Y,203,47,0,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,277500,12.533579815765735,7.3537223303996315,4,2.0,1561,0,1,0.25,1,1.0,5.5093883366279774,2.0,250,7313,60.0,1561,3.0,1.0,1,1,3.0,1,2.0,2.0,1,1,1.0,2.0,0
36,60,RL,108.0,13418,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3,691,TA,TA,Y,113,32,0,0,0,0,Null,Null,Null,0,9,2006,WD,Normal,309000,12.6410997921206,7.8050670442584895,9,3.5,2452,1,1,0.3076923076923077,1,1.0,4.890349128221754,1.0,145,13418,108.0,1117,3.0,1.0,1,1,3.0,1,2.0,1.0,1,1,2.0,2.0,0
37,20,RL,112.0,10859,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,TA,6,Typ,0,Null,Attchd,1995.0,Unf,2,672,TA,TA,Y,392,64,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,145000,11.884495917930655,7.001245622069476,4,1.5,1097,1,1,0.3333333333333333,0,0.0,0.0,0.0,456,10859,112.0,1097,2.0,1.0,1,1,1.0,1,2.0,0.0,1,1,0.0,2.0,0
38,20,RL,74.0,8532,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213,Unf,0,84,1297,GasA,Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2,498,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,10,2009,WD,Normal,153000,11.938199736300923,7.168579897264035,4,1.0,1297,36,1,0.375,1,0.0,6.478509642208569,0.0,0,8532,74.0,1297,1.0,1.0,1,0,3.0,1,1.0,0.0,1,1,1.0,2.0,0
39,20,RL,68.0,7922,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,0,326,1057,GasA,TA,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,Gd,5,Typ,0,Null,Detchd,1953.0,Unf,1,246,TA,TA,Y,0,52,0,0,0,0,Null,Null,Null,0,1,2010,WD,Abnorml,109000,11.599112335481124,6.964135612418245,1,1.0,1057,54,1,0.375,0,0.0,0.0,0.0,52,7922,68.0,1057,1.0,1.0,1,0,1.0,0,0.0,1.0,1,1,0.0,2.0,0
40,90,RL,65.0,6040,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Null,Null,Null,Null,0,Null,0,0,0,GasA,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,Null,Null,,Null,0,0,Null,Null,N,0,0,0,0,0,0,Null,Null,Null,0,6,2008,WD,AdjLand,82000,11.31448672129398,7.050122520269059,0,2.0,1152,0,0,0.25,0,0.0,0.0,0.0,0,6040,65.0,0,0.0,0.0,0,1,0.0,0,0.0,-1.0,1,1,0.0,0.0,0
41,20,RL,84.0,8658,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,GasA,Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2,440,TA,TA,Y,0,138,0,0,0,0,Null,GdWo,Null,0,12,2006,WD,Abnorml,160000,11.982935344196433,7.1891677384203225,4,2.0,1324,0,0,0.3333333333333333,1,0.0,4.624972813284271,0.0,138,8658,84.0,1088,1.0,1.0,1,0,2.0,1,2.0,0.0,1,1,1.0,2.0,0
42,20,RL,115.0,16905,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1,308,TA,TA,P,0,104,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,170000,12.04355959836804,7.192182058713246,1,1.5,1328,0,0,0.2857142857142857,1,1.0,0.0,0.0,104,16905,115.0,1350,1.0,1.0,1,0,2.0,1,1.0,0.0,1,1,0.0,1.0,0
43,85,RL,,9180,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,Gd,5,Typ,0,Null,Attchd,1983.0,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,Null,MnPrv,Null,0,12,2007,WD,Normal,144000,11.87757552297847,6.785587645007929,4,1.0,884,0,1,0.2857142857142857,0,0.0,0.0,0.0,240,9180,150.0,840,2.0,1.0,1,0,2.0,1,1.0,1.0,0,1,0.0,2.0,0
44,20,RL,,9200,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,Null,Detchd,1977.0,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,Null,MnPrv,Null,0,7,2008,WD,Normal,130250,11.777218637129328,6.844815479208263,1,1.0,938,5,0,0.375,0,0.0,0.0,0.0,145,9200,150.0,938,2.0,1.0,1,0,1.0,0,0.0,0.0,0,1,0.0,2.0,0
45,20,RL,70.0,7945,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,141000,11.856522261533735,7.048386408721883,1,1.0,1150,0,0,0.3333333333333333,0,0.0,0.0,0.0,0,7945,70.0,1150,1.0,1.0,0,0,2.0,1,2.0,0.0,1,1,0.0,2.0,0
46,120,RL,61.0,7658,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,Null,Null,Null,0,2,2010,WD,Normal,319900,12.675766851909591,7.469083884921234,4,2.0,1752,0,1,0.25,1,1.0,6.023447592961033,2.0,278,7658,61.0,1752,3.0,1.0,1,1,2.0,1,2.0,2.0,1,1,1.0,2.0,0
47,50,RL,48.0,12822,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,Null,Null,Null,0,8,2009,WD,Abnorml,239686,12.387089184491993,7.673223121121708,4,1.5,2149,0,1,0.14285714285714285,1,2.0,0.0,1.0,211,12822,48.0,1434,3.0,1.0,1,1,2.0,1,2.0,1.0,0,1,0.0,2.0,0
48,20,FV,84.0,11096,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,249700,12.428019481065611,7.4127640174265625,9,2.0,1656,0,1,0.3,0,0.0,0.0,1.0,146,11096,84.0,1656,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,0.0,2.0,0
49,190,RM,33.0,4456,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,Null,Null,,Null,0,0,Null,Null,N,0,0,102,0,0,0,Null,Null,Null,0,6,2009,New,Partial,113000,11.635151947212842,7.2813856635702825,0,2.0,1452,88,1,0.2,0,0.0,0.0,0.0,0,4456,33.0,736,1.0,1.0,1,0,0.0,0,1.0,0.0,1,0,0.0,0.0,1
50,20,RL,66.0,7742,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,1,2007,WD,Normal,127000,11.751950239425476,6.862757913051401,1,1.0,955,0,0,0.3333333333333333,0,0.0,0.0,0.0,0,7742,66.0,955,1.0,1.0,1,0,1.0,1,2.0,0.0,1,1,0.0,2.0,0
51,60,RL,,13869,Pave,Null,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,TA,6,Typ,0,Null,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,177000,12.08391066125752,7.293697720601438,4,2.0,1470,0,1,0.3333333333333333,0,0.0,0.0,0.0,75,13869,150.0,794,2.0,1.0,1,1,3.0,1,1.0,0.0,0,1,0.0,2.0,0
52,50,RM,52.0,6240,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,Null,MnPrv,Shed,400,9,2006,WD,Normal,114500,11.648338835562749,7.0707241072602764,4,1.0,816,16,0,0.3333333333333333,1,1.0,0.0,0.0,112,6240,52.0,816,1.0,1.0,1,1,1.0,0,0.0,0.0,1,0,0.0,2.0,0
53,90,RM,110.0,8472,Grvl,Null,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,Null,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,110000,11.60824473564232,6.705639094860003,4,1.0,816,0,0,0.2857142857142857,0,0.0,0.0,-1.0,106,8472,110.0,816,2.0,0.0,1,0,1.0,0,0.0,0.0,0,0,0.0,2.0,0
54,20,RL,68.0,50271,Pave,Null,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,Null,Null,Null,0,11,2006,WD,Normal,385000,12.861001210669146,7.519149957669823,9,0.5,1842,6,1,0.0,1,1.0,0.0,1.0,929,20000,68.0,1842,3.0,1.0,1,0,3.0,1,1.0,1.0,0,1,0.0,2.0,0
55,80,RL,60.0,7134,Pave,Null,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,Null,MnPrv,Null,0,2,2007,WD,Normal,130000,11.775297421715829,7.215975002651466,4,1.0,1360,0,0,0.3333333333333333,1,0.0,0.0,0.0,50,7134,60.0,384,1.0,1.0,1,0,1.0,0,0.0,0.0,1,1,0.0,2.0,0
56,20,RL,100.0,10175,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,Null,Null,Null,0,7,2008,WD,Normal,180500,12.103491596905933,7.262628600974241,4,2.0,1425,0,0,0.3,1,1.0,5.60947179518496,0.0,0,10175,100.0,1425,1.0,1.0,1,0,2.0,1,1.0,0.0,0,1,1.0,2.0,0
57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,Null,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,Null,Null,Null,0,8,2009,WD,Abnorml,172500,12.058158312538197,7.461640392208575,4,2.5,1739,1,1,0.3,0,0.0,6.124683390894205,1.0,115,2645,24.0,970,2.0,1.0,1,1,3.0,1,2.0,1.0,1,1,1.0,2.0,0
58,60,RL,89.0,11645,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,Null,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,Null,Null,Null,0,8,2006,WD,Normal,196500,12.188422799337028,7.450660796211539,4,2.5,1720,0,1,0.3,0,0.0,0.0,1.0,70,11645,89.0,860,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,0.0,2.0,0
59,60,RL,66.0,13682,Pave,Null,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,Null,Null,Null,0,10,2006,New,Partial,438780,12.9917557065369,7.988203597022576,9,3.5,2945,0,1,0.23076923076923078,1,1.0,6.939253946041508,2.0,192,13682,66.0,1410,3.0,1.0,1,1,3.0,1,2.0,1.0,0,1,1.0,2.0,1
60,20,RL,60.0,7200,Pave,Null,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,Null,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,Null,MnPrv,Null,0,1,2008,WD,Normal,124900,11.73527670248674,6.660575149839686,1,1.0,780,0,0,0.3333333333333333,0,0.0,0.0,0.0,196,7200,60.0,780,1.0,1.0,1,0,1.0,0,2.0,0.0,1,1,0.0,2.0,0
61,20,RL,63.0,13072,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,Null,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,Null,Null,Null,0,5,2006,New,Partial,158000,11.970356641103,7.055312843339752,4,1.5,1158,0,1,0.375,0,0.0,0.0,0.0,50,13072,63.0,1158,2.0,1.0,1,1,1.0,0,2.0,1.0,1,1,0.0,2.0,1
62,75,RM,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,Null,Detchd,1935.0,Unf,1,288,TA,TA,N,0,0,144,0,0,0,Null,Null,Null,0,3,2007,WD,Normal,101000,11.52288569676448,7.013915474810528,1,1.0,1111,76,1,0.3333333333333333,0,0.0,0.0,0.0,0,7200,60.0,530,1.0,0.0,1,0,1.0,0,0.0,-1.0,1,0,0.0,0.0,0
63,120,RL,44.0,6442,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,Null,Null,Null,0,10,2007,WD,Normal,202500,12.218500103788145,7.223295679562314,4,2.0,1370,0,1,0.25,1,1.0,5.187385805840755,1.0,169,6442,44.0,1370,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,2.0,2.0,0
64,70,RM,50.0,10300,Pave,Null,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,TA,9,Typ,0,Null,Detchd,1990.0,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,Null,GdPrv,Null,0,4,2010,WD,Normal,140000,11.849404844423074,7.444833273892193,4,2.0,1710,29,0,0.25,0,0.0,0.0,0.0,23,10300,50.0,576,1.0,1.0,1,0,1.0,0,1.0,0.0,0,0,0.0,2.0,0
65,60,RL,,9375,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,Gd,8,Typ,0,Null,Attchd,1998.0,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,Null,GdPrv,Null,0,2,2009,WD,Normal,219500,12.299112067295642,7.618251097876695,4,2.5,2034,1,1,0.2727272727272727,0,0.0,6.352629396319567,0.0,612,9375,150.0,1057,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,1.0,2.0,0
66,60,RL,76.0,9591,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,RFn,3,852,TA,TA,Y,192,151,0,0,0,0,Null,Null,Null,0,10,2007,WD,Normal,317000,12.666660207428574,7.813591552952433,9,2.5,2473,1,1,0.3076923076923077,1,1.0,5.84354441703136,1.0,343,9591,76.0,1143,3.0,1.0,1,1,2.0,1,2.0,1.0,1,1,1.0,2.0,0
67,20,RL,,19900,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,1970.0,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,Null,Null,Null,0,7,2010,WD,Normal,180000,12.100717685412471,7.699842407396986,4,2.0,2207,19,1,0.3,1,1.0,5.662960480135946,0.0,301,19900,150.0,1947,2.0,1.0,1,0,2.0,1,0.0,0.0,1,1,1.0,2.0,0
68,20,RL,72.0,10665,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2003.0,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,Null,Null,Null,0,6,2007,WD,Normal,226000,12.328294703023394,7.299797366758161,4,2.0,1479,0,1,0.3,0,0.0,5.123963979403259,1.0,173,10665,72.0,1453,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,1.0,2.0,0
69,30,RM,47.0,4608,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,GasA,TA,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,TA,4,Typ,0,Null,Attchd,1945.0,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2010,WD,Normal,80000,11.289794413577894,6.617402977974478,1,1.0,747,5,0,0.3333333333333333,0,0.0,0.0,0.0,0,4608,47.0,747,1.0,1.0,1,0,1.0,1,0.0,0.0,1,0,0.0,2.0,0
