Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,encBsmtCond,encBsmtExposure,encBsmtQual,encCentralAir,encExterCond,encExterQual,encFireplaceQu,encGarageFinish,encGarageQual,encHeatingQC,encKitchenQual,encLotShape,encPavedDrive,encSaleCondition,clipGrLivArea,logclipGrLivArea,clipGarageArea,sqrGarageCars,Bath,clipTotalBsmtSF,isRecentRemod,RemodAge,isFireplace,encFoundation,encFunctional,encGarageType,encHouseStyle,encNeighborhood,logencNeighborhood,logGarageArea,residuals,encBsmtFinType1,isStone,logLotArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Porch,logTotalBsmtSF,hasBreaker,test_feature,test,hasPool
28,20,RL,98.0,11478,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,306000,12.631343648903034,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1704,7.4413203897176174,772,9,2.0,1704,1,1,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.650279048587422,-0.018454281384006066,5.0,1,9.348274558065496,1,0,0,0,0,50,7.4413203897176174,1,0,0,0
29,20,RL,47.0,16321,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,Null,Null,Null,0,12,2006,WD,Normal,207500,12.242891437918386,2.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1600,7.378383712996714,319,1,1.0,1484,1,40,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,5.768320995793772,-0.06095283359313086,4.0,0,9.700269170029188,1,0,0,0,0,546,7.3031700512368,1,0,0,0
30,30,RM,60.0,6324,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,Null,Detchd,1920.0,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,Null,Null,Null,0,5,2008,WD,Normal,68500,11.134603622683905,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,520,6.255750041753367,240,1,1.0,520,0,23,0,0.0,0.0,1.0,1.0,124300.0,11.730461322518734,5.484796933490655,-0.05076662491451778,1.0,0,8.752265313595721,1,0,0,0,0,49,6.255750041753367,1,0,0,0
31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,TA,6,Typ,0,Null,Detchd,1920.0,Unf,1,250,TA,Fa,N,0,54,172,0,0,0,Null,MnPrv,Null,0,7,2008,WD,Normal,40000,10.59665973278358,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1317,7.183870715062453,250,1,1.0,649,0,30,0,0.0,0.0,1.0,2.0,103000.0,11.542493975902508,5.525452939131784,0.7608877680527435,1.0,0,9.04793908261736,1,0,0,0,0,54,6.476972362889683,1,0,0,0
32,20,RL,,8544,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,Gd,6,Typ,0,Null,Attchd,1966.0,Unf,1,271,TA,TA,Y,0,65,0,0,0,0,Null,MnPrv,Null,0,6,2008,WD,Normal,149350,11.914054519303123,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1228,7.113956109566034,271,1,1.5,1228,1,40,0,1.0,0.0,2.0,1.0,135000.0,11.81303746480054,5.605802066295998,-0.09569991500961805,1.0,0,9.053101595549691,1,0,0,0,0,65,7.113956109566034,1,0,0,0
33,20,RL,85.0,11049,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2007.0,RFn,2,484,TA,TA,Y,0,30,0,0,0,0,Null,Null,Null,0,1,2008,WD,Normal,179900,12.100161978566868,2.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1234,7.118826249062078,484,4,2.0,1234,1,0,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.184148890937483,0.05552922983743791,1.0,0,9.3101857069459,1,0,0,0,0,30,7.118826249062078,1,0,0,0
34,20,RL,70.0,10552,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2,447,TA,TA,Y,0,38,0,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,165500,12.016732516077072,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1700,7.438971592395862,447,4,1.5,1398,0,0,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.104793232414985,-0.0024168002447577663,3.0,0,9.26416545867109,1,0,0,0,0,38,7.243512974665482,1,0,0,0
35,120,RL,60.0,7313,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2,556,TA,TA,Y,203,47,0,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,277500,12.533579815765735,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,1561,7.353722330399631,556,4,2.0,1561,1,0,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.322565239927284,0.008583061810636394,5.0,0,8.897545598709327,0,0,0,0,1,250,7.353722330399631,1,0,0,0
36,60,RL,108.0,13418,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3,691,TA,TA,Y,113,32,0,0,0,0,Null,Null,Null,0,9,2006,WD,Normal,309000,12.6410997921206,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,2452,7.8050670442584895,691,9,3.5,1117,1,1,1,2.0,0.0,,2.0,315000.0,12.660331092405906,6.539585955617669,-0.014883242042376565,1.0,1,9.504426892100955,1,0,0,0,0,145,7.0192966537150445,1,0,0,0
37,20,RL,112.0,10859,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,TA,6,Typ,0,Null,Attchd,1995.0,Unf,2,672,TA,TA,Y,392,64,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,145000,11.884495917930655,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1097,7.001245622069476,672,4,1.5,1097,1,1,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.511745329644728,0.022720784113504422,1.0,0,9.292841593487926,1,0,0,0,0,456,7.001245622069476,1,0,0,0
38,20,RL,74.0,8532,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213,Unf,0,84,1297,GasA,Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2,498,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,10,2009,WD,Normal,153000,11.938199736300923,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,1297,7.168579897264035,498,4,1.0,1297,1,36,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.212606095751519,-9.81370157457917e-05,3.0,0,9.051696278536586,1,0,0,0,0,0,7.168579897264035,1,0,0,0
39,20,RL,68.0,7922,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,0,326,1057,GasA,TA,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,Gd,5,Typ,0,Null,Detchd,1953.0,Unf,1,246,TA,TA,Y,0,52,0,0,0,0,Null,Null,Null,0,1,2010,WD,Abnorml,109000,11.599112335481124,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1057,6.964135612418245,246,1,1.0,1057,1,54,0,1.0,0.0,1.0,1.0,140000.0,11.849404844423074,5.5093883366279774,0.15865638802900683,5.0,0,8.977525200965243,1,0,0,0,0,52,6.964135612418245,1,0,0,0
40,90,RL,65.0,6040,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Null,Null,Null,Null,0,Null,0,0,0,GasA,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,Null,Null,,Null,0,0,Null,Null,N,0,0,0,0,0,0,Null,Null,Null,0,6,2008,WD,AdjLand,82000,11.31448672129398,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1152,7.050122520269059,150,0,2.0,0,0,0,0,2.0,0.0,0.0,1.0,121750.0,11.709733254463467,0.0,-0.03133194691828578,0.0,0,8.706324840138741,0,0,1,0,0,0,0.0,0,0,0,0
41,20,RL,84.0,8658,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,GasA,Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2,440,TA,TA,Y,0,138,0,0,0,0,Null,GdWo,Null,0,12,2006,WD,Abnorml,160000,11.982935344196433,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,1324,7.1891677384203225,440,4,2.0,1088,0,0,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.089044875446846,-0.13125183859468592,3.0,0,9.0663545214478,1,0,0,0,0,138,6.9930151229329605,1,0,0,0
42,20,RL,115.0,16905,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1,308,TA,TA,P,0,104,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,170000,12.04355959836804,2.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1328,7.192182058713246,308,1,1.5,1350,0,0,1,1.0,0.0,2.0,1.0,228475.0,12.339186450977309,5.733341276897746,0.041611677741689945,4.0,0,9.735423867488873,1,0,0,0,0,104,7.208600337960199,1,0,0,0
43,85,RL,,9180,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,Gd,5,Typ,0,Null,Attchd,1983.0,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,Null,MnPrv,Null,0,12,2007,WD,Normal,144000,11.87757552297847,2.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,884,6.785587645007929,504,4,1.0,840,0,0,0,1.0,0.0,2.0,,179900.0,12.100161978566868,6.22455842927536,0.000955221463847522,6.0,0,9.1248914101437,1,0,0,0,0,240,6.734591659972948,1,0,0,0
44,20,RL,,9200,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,Null,Detchd,1977.0,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,Null,MnPrv,Null,0,7,2008,WD,Normal,130250,11.777218637129328,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,938,6.844815479208263,308,1,1.0,938,0,5,0,1.0,0.0,1.0,1.0,197200.0,12.19197879213173,5.733341276897746,0.023295130134101782,2.0,0,9.12706745278236,1,0,0,0,0,145,6.844815479208263,1,0,0,0
45,20,RL,70.0,7945,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,5,2006,WD,Normal,141000,11.856522261533735,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1150,7.048386408721883,300,1,1.0,1150,0,0,0,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,5.707110264748875,-0.07241966408683354,6.0,0,8.980423936374544,1,0,0,0,0,0,7.048386408721883,0,0,0,0
46,120,RL,61.0,7658,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,Null,Null,Null,0,2,2010,WD,Normal,319900,12.675766851909591,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,1.0,1752,7.469083884921234,576,4,2.0,1752,1,0,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.3578422665081,-0.10737904356189354,5.0,0,8.943636705909594,0,0,0,0,1,278,7.469083884921234,1,0,0,0
47,50,RL,48.0,12822,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,Null,Null,Null,0,8,2009,WD,Abnorml,239686,12.387089184491993,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,2149,7.673223121121708,670,4,1.5,1434,1,0,1,2.0,0.0,2.0,0.0,153500.0,11.941462360646147,6.508769136971682,0.06390187720051266,5.0,0,9.458995712459116,1,0,0,0,0,409,7.268920128193722,1,0,0,0
48,20,FV,84.0,11096,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,249700,12.428019481065611,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1656,7.412764017426562,826,9,2.0,1656,1,0,0,2.0,0.0,2.0,1.0,225500.0,12.326079872504838,6.717804695023691,-0.01827706830301068,5.0,0,9.314430080500564,1,0,0,0,0,146,7.412764017426562,1,0,0,0
49,190,RM,33.0,4456,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,Null,Null,,Null,0,0,Null,Null,N,0,0,102,0,0,0,Null,Null,Null,0,6,2009,New,Partial,113000,11.635151947212842,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1452,7.281385663570282,150,0,2.0,736,1,88,0,0.0,0.0,0.0,2.0,119000.0,11.686887175419702,0.0,-0.25806085880346075,1.0,0,8.402231172946555,0,1,0,0,0,0,6.602587892189336,1,0,0,0
50,20,RL,66.0,7742,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,Null,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,1,2007,WD,Normal,127000,11.751950239425476,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,955,6.862757913051401,386,1,1.0,955,0,0,0,1.0,0.0,2.0,1.0,135000.0,11.81303746480054,5.958424693029782,0.025141936845558988,4.0,0,8.954544488386723,1,0,0,0,0,0,6.862757913051401,1,0,0,0
51,60,RL,,13869,Pave,Null,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,TA,6,Typ,0,Null,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,177000,12.08391066125752,2.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1470,7.293697720601438,388,4,2.0,794,1,0,0,2.0,0.0,2.0,2.0,181000.0,12.10625783509458,5.963579343618446,-0.013968645540311186,5.0,0,9.537483513308878,1,0,0,0,0,75,6.678342114654332,1,0,0,0
52,50,RM,52.0,6240,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,Null,MnPrv,Shed,400,9,2006,WD,Normal,114500,11.648338835562749,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1176,7.0707241072602764,528,4,1.0,816,0,16,1,2.0,0.0,1.0,0.0,124300.0,11.730461322518734,6.270988431858299,0.0937075290006657,1.0,0,8.738895704934043,1,0,0,0,0,112,6.705639094860003,1,0,0,0
53,90,RM,110.0,8472,Grvl,Null,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,Null,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,110000,11.60824473564232,2.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,816,6.705639094860003,516,4,1.0,816,0,0,0,1.0,0.0,,1.0,103000.0,11.542493975902508,6.248042874508429,-0.1297930405128902,2.0,0,9.044639916198465,0,0,1,0,0,106,6.705639094860003,1,0,0,0
54,20,RL,68.0,50271,Pave,Null,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,Null,Null,Null,0,11,2006,WD,Normal,385000,12.861001210669146,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1842,7.519149957669823,894,9,0.5,1842,1,6,1,1.0,0.0,2.0,1.0,218000.0,12.292254928916668,6.796823718274855,-0.008557982555410959,5.0,0,10.825203541055348,1,0,0,0,0,929,7.519149957669823,1,0,0,0
55,80,RL,60.0,7134,Pave,Null,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,Null,MnPrv,Null,0,2,2007,WD,Normal,130000,11.775297421715829,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1360,7.215975002651466,572,4,1.0,384,0,0,1,1.0,2.0,1.0,,140000.0,11.849404844423074,6.35088571671474,-0.10561002723181545,6.0,0,8.872767529910936,1,0,0,0,0,50,5.953243334287785,1,0,0,0
56,20,RL,100.0,10175,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,Null,Null,Null,0,7,2008,WD,Normal,180500,12.103491596905933,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1425,7.262628600974241,576,4,2.0,1425,0,0,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.3578422665081,-0.1343064503157816,4.0,0,9.227787285579904,1,0,0,0,0,0,7.262628600974241,1,0,0,0
